ID,Title,Complain,City,Province,Region,Zone,RM,Day,Month,Year,Correlative,Date,Metadata
1094,exceso de velocidad," regresaba de Iquique hacia Santiago el kilometro exacto no lo recuerdo, si que entre a una copec ( la única desde que entre a la carretera 5 norte) saliendo de ella al recorrer nomas de 2 kilómetros como mucho, estaba carabineros pistoliando velocidad, yo como conducía vehículo nuevo no iba a mas de 90 cuando carabineros levanta su mano y me guía hacia la derecha a detenerme, obvio accedo no quedándome de otra, el señor me muestra la pistola que marcaba 87, yo lo mire y le dije que sucedía con eso, que hasta mis conocimientos en carretera se puede conducir a 100 y en lugares indicados a 120, por lo que su respuesta fue que en ese lugar del desierto estaba habilitado para 60, lo divertido es que jamás hubo una marcación o algún signo o algún indicio de que había que disminuir velocidad, le hice saber al señor carabinero esto y me dijo que si quería me devolvía antes de la copec y ahí estaba el signo de 60, yo como mujer obediente que soy perdí tiempo en devolverme, digo perdí tiempo porque jamás estuvo tal señalización, le saque fotos a todo el camino se las mostré al carabinero pero el no accedió a aceptar que me partió porque tenia que cubrir su cuota diaria.lamentablemente tengo que pagar mas menos $120.000 y mas encima una suspensión de mi licencia de conducir por una infracción que jamás infringí , llevo 12 años manejando y es mi primer parte, que impotencia siento.","

Puente Alto", Cordillera,13,4,1,  16,2,2015,201502,2015/02/16,"Publicado por: IP 190.209.200.166 el Lunes, Febrero 16, 2015 - 00:52. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
1106,pierde denuncia ¿ que raro ?," el años 2010 tengo accidente laboral en curacavi por una caida en altura en mi jornada laboral en una obra particular perteneciente a don gerasimo dionizis bekiossoy trasladado por un vecino de donde estaba trabajando al hospital de curacavi presento denuncia con carabinero que me estaba esperando por un llamado que habia hecho minutos antes desde el lugar donde me accidente ellos me toman declaracion me dan el numero dos numeros para que los llame de santiago cuando necesite el numero de parte, pasando los dias llamo a uno de los numeros que me dieron y en ninguno apararecia el numero de parte y accidente o carabineros que me atendieron en el hospital de curacavi donde me tomaron declaracion","

Puente Alto", Cordillera,13,4,1,  17,1,2015,201501,2015/01/17,"Publicado por: IP 78.108.63.46 el Sábado, Enero 17, 2015 - 12:37. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
1111,no acuden a llamado," Hemos llamado a carabineros en varias ocasiones y ellos responden que concurrirán siendo que nunca an aparecido.el fono al cual se a llamado es 92586918 plan cuadrante que nos corresponde el motivo es los reiterados desorden que se forma casi todo los dias aumentando los fin de semana,hay alcohol droga y muchas beses en automóviles .esto ocurre en plza san José de la const. Dentro de reyes magos y sagrada familia la ultima vez que se llamó fue el dia 4-01-2015 antes fue 8-12-2014 .nos cabe pensar que pasaría si fuese una emergencia mayor? En verdad estamos en tierra de nadie en la tv se ve muy bonito pero todos sabemos la realidad","

Puente Alto", Cordillera,13,4,1,  07,1,2015,201501,2015/01/07,"Publicado por: IP 186.67.183.98 el Miércoles, Enero 7, 2015 - 20:31. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
962,amenazas de muerte y acusación de intento de violacion," en agosto de este año una familia llego a arrendar un sitio en la villa donde yo junto con mis padres y mis hijos vivimos nosotros somos dueños en conjunto con otras 11 familias era una villa tranquila donde el saludo y la vida con los vecinos era amena y tranquila desde esa fecha todo cambio...los ruidos molestos desde las 9 de la mañana las mascotas de estos vecinos en la calle defecando por todos lados votando la basura metiéndose en las casas ladrando sin parar de dia o de noche y los fines de semana las fiestas...la primera ocasion se llamo a carabineros los cuales pidieron a estos vecinos parar con la música,luego que carabineros se retiro el dueño de casa comenso a gritar que tomaria su auto y mataria a todos los vecinosshushasumadres...eso continuo hasta este 25 de diciembre alrededor de la medianoche donde mi madre le pide en buenos terminos parar con la musica basto esto para que saliera toda su familia y con garabatos dejo claro que el pagaba su arriendo y en su casa hacia la *** que queria y a los pacos se los metia en la ***a llame al plan cuadrante cuando carabineros llego la señora comenso a gritar euforica que mataria a esa vieja shushasumadre por que le tenia pica el tipo amenaso de muerte a mi madre a mi padre y carabineros ante tal hecho solo estaba hay de forma expectante...luego el tipo amenazo con quemarlos la casa en ese momento le pedi a los carabineros que tomaran la denuncia para poder entablar una demanda a lo cual carabineros se nego en tres ocaciones el tipo de frenton y en presencia de carabineros me dice""te cosiste guardia *****o te voy a matar y te voy a quemar la casa por el camino cuando salgas a tu trabajo te vamos a matar ya te tengo encargao,te vamos a ir a matar a tu trabajo a fin de año no llegai""ademas intentaste violar a mi hija,le pregunte donde como y cuando y el tipo decia el otro dia po el otro dia esto fue delante de carabineros le pedi al funcionario a cargo dejar la denuncia el cual me dijo""no sacas nada por que tienes que contratar abogado y te sale muy caro y no sacaras nada ademas son amenazas de curao""le pedi otra vez al carabinero y con prepotencia me dice arregla tu este problema entonces asi nosotros nos vamos y quedas tu solo.luego de eso el tipo continuo con las amenazas de muerte en contra de mis padres y en contra mia lansando botellas al techo gritando y saltando...el domingo 27 aparecieron los mismos carabineros en mi casa segun ellos querian saber como nos encontrabamos yo ese dia no estaba pero ellos pidieron que para evitar problemas nos fueramos de esa villa y que el problema se les salio de control por culpa mia y de mi padre y que no dejaramos denuncia por que lo mas probable era que nos multaran a ambos por mala convivencia.el lunes 28 en fiscalia de san bernardo deje tal denuncia quedando con una medida de proteccion ademas el fiscal nos cuenta que son reiterados los reclamos en contra de carabineros de calera de tango y que el mes anterior ocurrio algo parecido donde uno de los vecinos en estado de ebriedad apuñalo al hijo de su vecino por pedirle bajar la música y esto en presencia de carabineros...tengo videos del hecho y de hechos anteriores los cuales presentare como medida de prueba..de todas las veces que carabinero se presento al domicilio de esta familia siempre por ruidos molestos jamas dejo una multa por ruidos molestos para peor la justicia vecinal no atiende estos casos...tambien se envio el reclamo a la municipalidad donde se excusaron de no poder hacer nada ...","

Calera de Tango", Maipo,13,4,1,  29,12,2015,201512,2015/12/29,"Publicado por: IP 201.220.242.156 el Martes, Diciembre 29, 2015 - 22:49. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
1010,necesito abogado para presionarlos o demandar," Hola, necesito un abogado que me ayude, necesito presionar a carabineros de Chile para que entregue a fiscalía todos los antecedentes que posee por accidente de transito con muerte, Soy de Santiago, pido la ayuda por este medio, ya que no tengo dinero como para cancelar un abogado,","

San Bernardo", Maipo,13,4,1,  26,8,2015,201508,2015/08/26,"Publicado por: IP 186.67.174.203 el Miércoles, Agosto 26, 2015 - 17:20. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
1046,parte injusto a universitario," Soy universitario, primer año ,.. Vivo en san bernardo , y estudio en la casona las condes Unab , el viernes pasado 5-06-15 fui asaltado en donde me robaron mi pase escolar , ...JUNAEB PERDIO MIS DATOS Y HOY 8-06-15 TODAVIA NO ME ENTREGAN MI PASE DE UNIVERSITARIO, ocupe el pase de mi hermano que va en media para poder transportarme , y los ""carabineros de chile"" , me pasan un Parte por evadir y por no pagar ...cuando en realidad si lo hacia ..... NO TENGO EL DINERO PARA PAGAR SU Parte YA QUE SOY universitario ..... NO EXISTE UN TEMA DE criterio ..CUANDO MILES DE ASALTANTES EVANDEN EN EL SISTEMA DE TRANSPORTE ? .","

San Bernardo", Maipo,13,4,1,  08,6,2015,201506,2015/06/08,"Publicado por: IP 201.220.244.202 el Lunes, Junio 8, 2015 - 18:50. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
1089,ningun registro de mi accidente de transito," gracias a las respuestas de carabineros de Chile de las comisarias de santiago centro y de la independencia, el seguro de mi auto no quiere responder, segun el liquidador de mi seguro se acerco hablar con las comisarias, y no existe Registro alguno, cosa que desmiento, ya que yo les entregue a ellos mis documentos y carnet el dia del Accidente de Transito ocurrido el 11 de enero del 2015, fui a la direccion general de carabineros ojala esperando una respuiesta satisfactoria y a mi favor.estare atenta a sus comentarios.","

San Bernardo", Maipo,13,4,1,  24,2,2015,201502,2015/02/24,"Publicado por: IP 190.161.91.41 el Martes, Febrero 24, 2015 - 20:21. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
963,demora para entregar y mala atención del cliente," Encontré a Diza online por tratarse de una empresa que hace zapatos especiales y mi pié es de número 42, lo que me hace muy difícil encontrar eso aquí en Chile visto que soy brasileña y allá es mucho más accesibleHice el primer pago de 30,000 pesos chilenos el 8 de agosto para aprovechar las botas para el invierno. Después de varias veces insistiendo por saber como estaban los zapatos, me dicen que le falta el sueco, que le faltó eso o aquello, que ya estaba cortado... y siempre faltaba algo! En fin, después de insistir mucho, me dijeron que me lo iban a enviar y además me dieron un descuento de 10.000 (las botas me costarían en total 78.000 pesos chilenos!). Los acepté. Me dijeron ayer que me iban a enviar y que llegaría a mi casa en 1 día hábil. Pedí por el numero de rastreo y me responden que los envíos se hacen a las 18:00. Pasadas las 18 y nuevamente hoy les pedí que me enviaran el código, e absolutamente ninguna respuesta. El teléfono que hay en la página no funciona ni para whatsapp tampoco para llamadas.Resumen: hice la compra el 8 de agosto y hoy, más de 4 meses después, todavía no tengo mis botas las que pagué 68.000 pesos! Quizás me la querían entregar para el próximo invierno?No es barato para tener tan pésima atención y tanta demora!solicito por favor respuesta urgente o tomaré las debidas providencias legales.Saludos,Camila Corado.","

Ñuñoa", Santiago,13,4,1,  29,12,2015,201512,2015/12/29,"Publicado por: IP 64.116.192.82 el Martes, Diciembre 29, 2015 - 15:00. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
964,ineficacia," hace algún tiempo mas bien años 2009, en la mañana cuando regresaba de comprar algunas cosas, me robaron una bicicleta aro 26 cerca de mi domicilio ubicado en maipu, recibiendo un golpe de parte del sujeto en la cara dejándome en el suelo tirado de espaldas a este, arrancando muy rápidamente del lugar con la bicicleta pasando al lado de mi casa dejándome el lad pequeña en muy mal estado tirada a mi lado.. intente comunicarme con carabineros, pero constantemente las llamadas se cortaban Luego de un tiempo dos, tres, carabineros aparecen en mi domicilio pidiéndome mi carnet dos veces, preguntándome muchas otras cosas, manteniendo la pregunta, que sucede?, sin poder explicarles el problema ya sucedido, apareciendo mucho tiempo después del hecho, hasta cuando!!!!!!","

Maipú", Santiago,13,4,1,  15,12,2015,201512,2015/12/15,"Publicado por: IP 190.160.25.129 el Martes, Diciembre 15, 2015 - 18:47. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
968,víctima de ***o ," Soy libre de hacer público, mi molestia, rabia, impotenciami hija, fue Víctima de robo mientras trabajaba. Ha perdido toda su documentación, y su iPhone. Lo que me deja desilusionada es la institución carabineros de Chile. Cero aporte, cero apoyo, cero determinación, y eso, que mi y esposo es jubilado, que más, puede esperar el resto de los ciudadanos, al necesitar de la ayuda que dicen y registran, en las páginas virtuales, y telecomunicaciones, si no dieron solución positiva al requerimiento de mi hija. Desilusionada de carabineros de chile. Cuek !!!!!Se llamó a Cenco, a Cuarta ComisaríaEs tanta la impotencia, incluso realizando los trámites como corresponde, y sabiendo por el GPS, la ubicación del iPhone, no dan solución. Que esperar, de la labor, si es inaceptable y nada existente en cuanto, a profesionalismo..Lo hago público, soy ciudadana y como tal, exigir una respuesta acorde.","

Lo Prado", Santiago,13,4,1,  30,11,2015,201511,2015/11/30,"Publicado por: IP 179.8.150.129 el Lunes, Noviembre 30, 2015 - 11:38. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
972,irregularidad en los ascensos," hace un tiempo atrás, se promulgó la ley n° 20.801, de fecha 23.12.2014, por el ministerio del interior y seguridad pública; subsecretaria del interior, que dice relación “aumenta las plantas del personal de carabineros de chile”, hasta llegar a un total de 6.000 carabineros, conforme al siguiente detalle:artículo primero.- el aumento de la planta de carabineros de chile, de acuerdo con lo dispuesto en el artículo 1º de esta ley, se materializará conforme al siguiente programa de aumentos anuales: i.- personal de nombramiento supremo a) oficiales de fila 1.- escalafón de orden y seguridadempleos grados 2015	2016	2017	2018general 3 3 2 0 0coronel 5 4 4 4 4teniente coronel 7 7 7 7 8mayor 8 11 12 12 12capitán 9 27 28 28 28teniente 11 41 41 42 41subteniente 12 40 43 43 43 2.- escalafón de intendenciaempleos grados 2015 2016 2017 2018general 3 1 0 0 0coronel 5 2 1 1 1teniente coronel 7 1 1 0 0mayor  8 1 2 1 1capitán 9 8 8 8 8teniente 11 11 11 11 10subteniente 12 16 17 18 19 b) oficiales de los servicios 1.- escalafón de justiciaempleos grados 2015 2016 2017	2018coronel 5 1 1 0 0teniente coronel 7 2 2 2 2mayor 8 2 2 2 2capitán 9 5 5 5 4teniente 11 11 11 12 12ii.- personal de nombramiento institucionala) personal de fila1.- escalafón de orden y seguridadempleos grados 2015	2016	2017	2018suboficiales mayores 11 67 67 67 67suboficiales 12 105 105 105 105sargentos 1° 13 161 161 161 161sargentos 2° 14 240 240 240 240cabos 1° 15 317 317 317 317cabos 2° 16 414 414 414 415desde que se promulgó la citada ley, no se ha dado cumplimiento al aumento de las plazas de carabineros, lo que ha significado que se han estancado los Ascensos del personal de nombramiento personal y a su vez, no percibir un aumento de sueldo, ya que un ascenso a un grado superior significa mensualmente entre $ 60.000 a $ 100.000 pesos.y por último, han llegado rumores, que ciertos oficiales de carabineros de chile, quieren estancar los Ascensos del personal de nombramiento institucional, del escalafón de orden y seguridad, toda vez que muchos p.n.i., que tienen 15 años de servicios y un poco menos, ya ostentan con el grado de sargento 2do., y algunos con menos de 20 años de servicio poseen el grado de sargento 1ro., por lo que estos señores oficiales de chile, procedieron a ocupar el aumento de plaza correspondiente al año 2015, de estos p.n.i., entregándoselo y ascendiendo en forma irregular, al personal del escalafon de apoyo logístico, donde estos últimos, no aparecen mencionados en la ley n° 20.801, “como mejor ilustración, el ascenso del personal del escalafon de apoyo logístico, quedó estampado en la resolución exenta n° 1466, de fecha 03.11.2015”, lo único que se pide es investigar esta situación.","

Santiago", Santiago,13,4,1,  10,11,2015,201511,2015/11/10,"Publicado por: IP 190.95.56.90 el Martes, Noviembre 10, 2015 - 22:45. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
974,abuso de autoridad arbitraria e ilegalidad en procedimiento ," En mi calidad de ciudadano chileno y en virtud de mi derecho a solicitar que se impugne la multa aplicada por un oficial de carabineros, hacia mi persona y entendiendo que antes de ser un funcionario de carabineros es un ser humano que se equivoca es que vengo relatar lo sucedido :me llamo Iváb González O. los hechos ocurrieron el día 4 de Noviembre a las 16:50 hrs. desde mi hogar en calle juliet de la comuna de Independencia me dirigia a una reunión a realizarse en calle davila, desde mi casa en dirección Este, atravieso calle vivaceta, continuo por calle Francia, y al llegar a Independencia para doblar hacia mano derecha, centro, detengo o paro el auto, ya que ahi existe un disco pare, ademas, es obvio que por independencia, mano derecha existe via excluvisa de locomoción colectiva, luego circulo en forma lenta o a la defensiva para tomar independencia, espero que pasen vehiculos que transitan a gran velocidad, al visualizar que no viene nada doblo, a los 50 metros, me encuentro con carabineros, quienes proceden a fiscalizarme, uno de los cuales me pregunta si vi el disco pare, conteste que no, me pregunta si detuve mi auto totalmente le dije que si, pero si me pregunta si vi el disco pare mi respuesta era no, trato de explicarle el porque no vi el disco pare, en eso entra un oficial placa N° 933401-2 Llamado según parte Gerardo carreño A. en forma autoritaria despota e impositiva, me dice que va dejarme citado al JPL, le respondo que esta equivocado solicite darle una explicación, no me escucha, el carabinero trata de hablar y el oficial lo calla, además agrego que ellos están dando un mal ejemplo al estar realizando procediemientos en lugares no habilitados para estacionar, mas se ofuzco y no me escucho, por mas que le dije que no vi el disco pare porque hay un camión que obtaculiza la visual tanto a mi como a carabineros, que el que comete infracción es el camión, por tanto yo no cometi infracción, yo detuve mi auto, además el tampoco podia ver si yo me detuve, por tanto público y notorio de abuso de autoridad, estamos ante una actuaciónarbitraria e ilegal de los funcionarios de carabineros por lo que la citación debia quedar sin efecto, no obstante eso si se necesitan pruebas adjunto fotos del lugar.-","

Independencia", Santiago,13,4,1,  10,11,2015,201511,2015/11/10,"Publicado por: IP 190.98.214.34 el Martes, Noviembre 10, 2015 - 17:21. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
976,infraccion a ley de transito abuso de autoridad," Anoche, Domingo 8 de noviembre de 2015, siendo las 22,20 hrs. conducia mi vehiculo por Carlos Valdovinos hacia el oriente, al virar hacia la izquierda para tomar Bascuñan Guerrero con luz verde al frente, ante la presencia de un furgon de carabineros que estaban estacionados en la misma esquina, estos me alcanzaron en la esquina proxima de Bascuñan Guerrrero con Isabel Riquelme, ya que estaba detenido por luz roja, ordenandome subir a la vereda y procedieron a cursarme una Infraccion por pasar en la esquina antes mencionada con luz roja.Le dije al cabo 1ro. Carlos A. Muñoz S. a cargo del movil, que no procedia la Infraccion ya que vire con luz verde, no acepto mi version e igual me cito al Juzgado de Policia Local de la comuna Pedro Aguirre Cerda para el 20 de noviembre del mes en curso. Debo decir que, en mis mas de 30 años de conductor, jamas he tenido Infraccion alguna a la ley de transito y esto me perjudica mi intachable hoja de conductor por un abuso de autoridad de parte de este funcionario.Este funcionario, segun la boleta de citacion, es de la prefectura Rinconada, tenencia Carlos Valdovinos.","

Santiago", Santiago,13,4,1,  09,11,2015,201511,2015/11/09,"Publicado por: IP 190.22.79.120 el Lunes, Noviembre 9, 2015 - 11:31. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
977,abuso de poder , Saben chicos estoy muy decilucionadas de mis autoridades sobre todo de carabineros de Chile yo no se como se llama el general de carabineros pero me gustaria comentarles y ojala alguien le haga ver esto bueno el dia 5 llegaron unas personas con pistola y uno estaba adentro y otro estaba afuera se llebaron la reja de adelante y la del lado no alcansaron a sacarla ...pero cual es el problema es que nosotros en ese momento estabamos trasladando mis cosas a la casa de mi sobrina que mi papa le habia emprestado por que al otro dia era el lanzamiento de desalojo tengo tres hijos saben mi guagua estaba dormida en el segundo piso y ģracias a dios no vio nada y mi otra hija estaba a donde su compañera como no tenia a donde poner la media agua fuia al cerro y le pedi un pedaso de terreno para poder tratar de vivir alli ..ese dia trabajamo todo el dia estabamos cansados todos quemados por el sol y despues que si carabineros vino y yo no sali porque el hombre estaba adentro y el viejo que es el papa del flavio que tiene una botilleria que ni siquiera era el afectado vino su papa y con prepotencia entro al sitio y con su pistola desia te boy a matar te boy a meter preso peruano conchetumadre despues se saco la casaca y insitaba a toda la gente que le pegaran y yo con estas palabras yo le dije disparame biejo c y me puse delante de mi pareja por que el aparte que queria pegarle entre todos ellos y ese viejo queria disparar acaso eso no es abuso de poder .....aparte despues lo llevaron preso y lo golpearon con los palos mojado y los ojos todos morados la vista toda mala los golpes en la cabeza se ensañaron por ser peruano por no ser amigo de la alcaldesa viki barahona ademas muy sarcastica la paca me dise si tu estabas riendote con los demas si yo estaba sentada por que el otro huon estaba a dentro de mi casa y el otro en el patio me quede callada y la paca me dijo le avisaremos pero no se a donde porque ya no tiene domicilio que pena ......y por lo demas ya no me puedo ir a vivir al cerro por que este viejo huon nos esta haciendo seguimiento ..ahora entiendo por que la gente derrepente reacciona asi con carsbineros les pegan ahora tengo que vender mi caseta por que no tengo a donde instalarla solo vendiamos comida como ceviche pollos asados ah y quien cuestiona allos que avusan de poder señores pdi y cual quiera los que trabajan con el huon en la boti fuma droga y vende y el huon cornuo miguel por que no te dedicas a cuidar el poto a la gorda que anda con el colectivero de renca .....señor general de carabineros le pido con toda umildad su ayuda en cuanto que necesito vivir trankila no he robado no he matado solo he quedado en la calle ademas tambien les digo mi pareja no corto nada para que lo hallan golpeado de esa manera ah..y le aviso que estamos amenasado por ese viejo paco fustrado de *****a si me refiero asi de ese viejo porque el miedo y la pena por que estamos todos repartidos como familia mi hija que tiene 15años yora mucho ....ahora le aviso si me quiere perseguir o si nos quiere matar a qui estoy ah .....señores les pido ayuda de alguien que tengan un sitio de como dato o un arriendo de casita un poco mas barato que nos pueda ayudar por favor por que para el otro año postulare a mi casita a ustedes sapitos yo soy desendencia mapuche y si alguien nos pudiera dar pega en otro pais con mejores oportunidades de casa y vida ojala mi presi vea este reclamo ...por que tengo todas mis cosas en un patio ojala este hombre me pague pronto por favor ojala me puedan yamar por cualquier cosa ojala no se repita lo del 73 por que se dise que estamos en democracia y justicia en estos momentos estoy acojida por mi suegra en macul solo queremos salir adelante nada mas ....señor general de carabinero le hago una pregunta ..como es posible que el hijito de papi flabio tenga una pistola ademas los que trbajan alli tambien y abusen del poder por que cuando yo vivia ahi y el tipo tiraba disparo al aire y mas de una vez cayo en el techo de la casa de la donde vivia que mas puedo pasar con mi familia muchas veses tengo ganas de bajar los brasos i dormir y no despertar jamas siento que no veo mas luz no somos la mejor pareja y hemos cometidos muchos errores pero puedo decir Que mi negro Es empeñoso ojala algun empresario o alguien que pudiera arendar algo un poco mas barato por fa necesito con urgencia mi numero es 66820182 carmen ñanculeo x que este año que viene postulare para la casa,"

Macul", Santiago,13,4,1,  06,11,2015,201511,2015/11/06,"Publicado por: IP 190.47.19.14 el Viernes, Noviembre 6, 2015 - 17:13. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuaciÃ³n. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
980,credencial," hoy fecha 3 noviembre de 2015, el registro civil aun esta en paro, mi supervisora dice que no puede sacar la credencial por falta del certificado de antecedentes,,, mi reclamo es el sig. como no se puede sacar ese certificado si el os 10 pertenece a carabineros y esta entidad maneja a su antojo este documento de que se trata???? no entiendo esta demora absurda ya llevo 1mes y 20dias esperando tengo otros trabajos que podría realizar con esa credencial y ademas me dicen que se demoraran como 20 dias en hacer esta credencial ¿¿ y como en algunas empresas la hacen el mismo día de contratación y solo en 1 hora ????","

San Ramón", Santiago,13,4,1,  03,11,2015,201511,2015/11/03,"Publicado por: IP 179.4.132.157 el Martes, Noviembre 3, 2015 - 17:44. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
983,parte mal cursado, iva transitando el dia 20 de octubre x calle victor manuel y doblo x franklin no sin antes parar en ceda el paso cuando un carabinero me detuvo con garabatos y de muy mala manera y me infracciona por pasarme un disco yo le explique k era un ceda el paso a lo k el respondio k el mandaba me curso la infraccion con informacion erronea ya k puso otra calle y horario falso..lo bueno es k la camioneta tiene gps y indica k nunca transite x esa calle k menciona el carabinero k hago??????????,"

Conchalí", Santiago,13,4,1,  27,10,2015,201510,2015/10/27,"Publicado por: IP 186.37.203.28 el Martes, Octubre 27, 2015 - 13:45. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
984,inoperencia de carabineros 25 comisaría de maipu," Junto con saludarlos, quiero expresar mi reclamo en contra de funcionarios de carabineros de la 25 comisaría de Maipu. El motivo del reclamo es por un paradero de colectivos ilegal ubicado en la intersección de 5 de abril con pajaritos, al frente de un supermercado líder. Este paradero ilegal ocasiona largos atochamientos de vehículo que van en diréccion de oeste a este, bajando por 5 de abril, además los buses de transantiago, tienen que esquívar prácticamente a estos vehículos de locomoción colectiva, provocando muchas veces choques o discusiones, como agravante en el lugar donde se encuentran estos colectivos, existe una señaletica dónde dice Prohibido tomar y dejar pasajeros, además de ser una pista de sólo buses. Ahora porque el reclamo es contra carabineros, afrente de este paradero existe en la mayor parte del día un retén móvil de carabineros, a 100 metros, en salida del metro estación plaza de Maipu existe una caseta de carabineros, y si esto fuera poco, al ser un lugar céntrico de la comuna de Maipú, el número de carabineros que existe en lugar caminando es alto, y todos estos funcionarios hacen indiferencia ante esta situación. Lo que más me molesto de esta situación, que el día de ayer lunes 26 de octubre, increpe al cargador de estos colectivos, que por cierto comete una falta por voceo sin autorización, me enrostro que en ese paradero, hay muchos funcionarios dueños de estos vehículos y por eso carabineros no hacía nada, y si yo reclamaba podrían aver represalias en mi contra. Espero que esto lo lean altos mandos de esta institución, o por lo menos de la comisaria en cuestión ya que ellos son los encargados de fiscalizar tal situación. Se despide atento a sus comentarios un transeúnte frecuente de la plaza de Maipu","

Maipú", Santiago,13,4,1,  27,10,2015,201510,2015/10/27,"Publicado por: IP 179.4.247.39 el Martes, Octubre 27, 2015 - 13:38. La persona que publicó este contenido se ha identificado internamente con su nombre, rut y otros datos aportados voluntariamente. Para tomar contacto con el autor considere las alternativas que se presentan a continuación. Las opiniones publicadas por los usuarios en el foro no reflejan necesariamente la opinión de los administradores."
